product_id,embedding
26,"[0.23107105493545532, -0.19906726479530334, -0.18775543570518494, -0.008784793317317963, 0.2680354714393616, -0.29390427470207214, 0.02449125610291958, 0.24216285347938538, 0.27314284443855286, -0.2026834338903427, 0.25880733132362366, 0.43789273500442505, 0.13708798587322235, 0.11347772926092148, 0.12349195778369904, -0.1168852150440216, 0.33089661598205566, -0.42616376280784607, 0.11371251940727234, 0.11032888293266296, -0.07704948633909225, 0.10288858413696289, 0.1275520622730255, 0.06287512183189392, 0.1302143633365631, 0.08231482654809952, -0.1865750402212143, -0.13104040920734406, -0.07132953405380249, 0.26716333627700806, -0.08274032920598984, -0.14358103275299072, 0.22611787915229797, -0.3810211420059204, -0.2274823784828186, -0.0922938883304596, -0.3182640075683594, -0.22388489544391632, -0.0035607703030109406, -0.022707080468535423, -0.11389666795730591, -0.14059576392173767, -0.0549401119351387, 0.3083401918411255, -0.19365429878234863, -0.0013562645763158798, 0.22304165363311768, -0.17609870433807373, 0.12170851230621338, 0.18291184306144714, 0.19398260116577148, 0.02418985776603222, 0.0051439860835671425, 0.060612864792346954, -0.045308392494916916, 0.044384412467479706, -0.03387296944856644, 0.2071208953857422, 0.179329052567482, -0.031547125428915024, -0.12377990782260895, 0.05762115865945816, -0.1890239417552948, -0.1400221437215805, 0.03970925882458687, -0.06267611682415009, -0.2909691035747528, -0.31872040033340454, -0.03141394257545471, 0.13214066624641418, -0.2235613465309143, 0.015279632061719894, -0.0477907657623291, 0.06681124120950699, 0.3711455464363098, -0.1176469475030899, -0.08888556063175201, -0.035729579627513885, -0.04122624546289444, 0.16592667996883392, 0.10793349146842957, -0.08590459823608398, -0.10198459029197693, 0.041808515787124634, -0.013604347594082355, 0.14229261875152588, -0.0902986228466034, 0.2094241976737976, -0.2033655196428299, -0.004282776266336441, 0.041147276759147644, -0.2248782515525818, 0.013696461915969849, 0.19705148041248322, -0.15306583046913147, 0.1717468798160553, -0.24544066190719604, 0.0629199966788292, -0.05767431855201721, -0.08085089176893234, -0.2822111248970032, 0.07276284694671631, 0.29105624556541443, -0.10910730063915253, -0.13996127247810364, 0.048809025436639786, 0.198616623878479, -0.10201810300350189, -0.04068230092525482, -0.3732214868068695, -0.4867498576641083, -0.030130408704280853, 0.26423731446266174, -0.11027166247367859, -0.05173778161406517, -0.12050191313028336, -0.11812136322259903, -0.27022209763526917, 0.12580201029777527, 0.14286774396896362, 0.21475383639335632, -0.22577530145645142, 0.029309993609786034, -0.024067994207143784, -0.464267760515213, -0.05886129289865494, 0.3890295922756195, -0.15849527716636658]"
31,"[-0.01362389326095581, -0.01600266993045807, -0.03719266504049301, 0.058965668082237244, 0.13840290904045105, 0.05706147477030754, 0.06858190894126892, 0.12917588651180267, 0.11064919084310532, 0.05926784127950668, -0.035962268710136414, 0.020722676068544388, 0.030589871108531952, -0.2169286012649536, 0.06940867006778717, 0.015031039714813232, 0.007606104016304016, -0.09786096215248108, 0.013740133494138718, -0.26051631569862366, -0.013943560421466827, -0.04937252774834633, 0.1642526388168335, -0.010644599795341492, 0.3095029592514038, -0.07003313302993774, -0.1537511795759201, 0.1736377477645874, -0.35559335350990295, 0.2118394672870636, 0.043710023164749146, -0.19209164381027222, 0.017294034361839294, -0.3714967370033264, -0.0023443885147571564, 0.013329504057765007, -0.24509121477603912, -0.38307875394821167, -0.09634928405284882, 0.01042739674448967, 0.162555992603302, -0.060280874371528625, -0.04790395498275757, 0.11638468503952026, -0.2584732174873352, 0.1416230946779251, 0.25573641061782837, -0.07133468985557556, -0.06966257840394974, 0.17975807189941406, 0.12004786729812622, 0.14301815629005432, 0.3477914333343506, 0.020840566605329514, -0.34904980659484863, 0.16074824333190918, -0.0643184706568718, 0.028272971510887146, 0.20203407108783722, 0.039191532880067825, -0.040392979979515076, 0.14079469442367554, -0.32373106479644775, -0.2520279586315155, 0.02628433331847191, -0.19267334043979645, -0.14502841234207153, -0.014836709946393967, -0.15293578803539276, -0.006141265854239464, -0.025691887363791466, 0.32093778252601624, 0.21145248413085938, 0.06421501189470291, 0.07593496888875961, 0.018523957580327988, 0.020342502743005753, 0.028481578454375267, -0.1100778803229332, 0.11657120287418365, -0.0480816550552845, -0.05216880142688751, -0.2515878975391388, 0.19858573377132416, 0.21138404309749603, 0.0012684483081102371, 0.03344302624464035, 0.10684788227081299, -0.06505740433931351, 0.05285821482539177, -0.02613762579858303, -0.054781168699264526, 0.07294328510761261, 0.06312635540962219, -0.20294702053070068, -0.24933944642543793, 0.10475587844848633, -0.06276179850101471, -0.13103938102722168, 0.01076623797416687, 0.002354579046368599, 0.0006330199539661407, -0.017783138900995255, 0.02059824764728546, 0.14754775166511536, -0.08488912135362625, -0.16307073831558228, -0.13246309757232666, 0.00383901409804821, -0.021930299699306488, -0.19680318236351013, -0.0885196328163147, 0.027140412479639053, -0.14050886034965515, 0.03825875371694565, -0.2444256842136383, -0.12022309005260468, -0.279312402009964, 0.2363671064376831, 0.11706847697496414, -0.02831474132835865, -0.06736999750137329, 0.2450999915599823, 0.0611996091902256, -0.16289496421813965, -0.27820298075675964, 0.024429280310869217, 0.09963180124759674]"
32,"[0.06133206933736801, -0.09024123102426529, -0.06412489712238312, 0.11021193116903305, 0.11917157471179962, -0.0013138987123966217, 0.13852383196353912, 0.23634079098701477, 0.14822369813919067, 0.015114575624465942, -0.02925332635641098, 0.12286737561225891, 0.04798322916030884, -0.1877855658531189, 0.03167187422513962, 0.05145188421010971, 0.07688190788030624, -0.19923415780067444, 0.15715286135673523, -0.23774632811546326, 0.01813691109418869, -0.02696831338107586, 0.26212558150291443, -0.060298215597867966, 0.2214571237564087, 0.033670175820589066, -0.16718290746212006, 0.029259242117404938, -0.30328798294067383, 0.24877966940402985, -0.062295787036418915, -0.25386306643486023, 0.07908463478088379, -0.41921088099479675, 0.008378595113754272, -0.008818225935101509, -0.2145528942346573, -0.3435945510864258, -0.07465338706970215, 0.00755764776840806, 0.12976109981536865, 0.01530502736568451, -0.09432376176118851, 0.11485812067985535, -0.17770463228225708, 0.18186353147029877, 0.34289872646331787, -0.11608877778053284, -0.03750574588775635, 0.19075509905815125, 0.07683849334716797, 0.11641021072864532, 0.43703693151474, -0.007498953491449356, -0.4370918869972229, 0.15398567914962769, 0.014347193762660027, 0.13634584844112396, 0.18000835180282593, 0.01004110649228096, -0.03329012542963028, 0.09779801964759827, -0.2372276932001114, -0.31317076086997986, 0.005369056481868029, -0.17517659068107605, -0.21787847578525543, -0.11794042587280273, -0.08596684783697128, -0.09111709147691727, -0.0412985198199749, 0.2602725028991699, 0.12101372331380844, 0.03326252102851868, 0.22417284548282623, -0.006493773311376572, 0.0072863539680838585, -0.09567930549383163, -0.06044118106365204, 0.14676858484745026, 0.0784904807806015, -0.027719086036086082, -0.3385763168334961, 0.17574471235275269, 0.09367474168539047, -0.07043609768152237, 0.028976254165172577, 0.014366347342729568, -0.1384836882352829, 0.2636803686618805, -0.09983076900243759, 0.0024924054741859436, 0.19135649502277374, 0.16635160148143768, -0.05822679027915001, -0.26267296075820923, 0.0850624293088913, -0.06265106797218323, -0.15223465859889984, 0.034264080226421356, -0.008786464110016823, 0.08039863407611847, -0.010782506316900253, -0.03645625710487366, 0.20317700505256653, -0.0019356916891410947, -0.030670523643493652, -0.11153103411197662, -0.02885862998664379, -0.037354975938797, -0.3818526864051819, -0.0021933503448963165, 0.06347548961639404, -0.1319970041513443, -0.050267595797777176, -0.281606525182724, -0.1869315207004547, -0.39294204115867615, 0.24672454595565796, 0.19710490107536316, -0.057161226868629456, 0.018782678991556168, 0.2480599582195282, 0.03736679628491402, -0.1557701826095581, -0.3776899576187134, 0.17803502082824707, 0.12909114360809326]"
33,"[0.09998171776533127, -0.015678025782108307, 0.04802129417657852, 0.10786115378141403, 0.14326655864715576, -0.022547606378793716, 0.017751289531588554, 0.11594344675540924, 0.20390930771827698, 0.04285532236099243, 0.09461862593889236, 0.2487104833126068, 0.13754911720752716, -0.16805949807167053, 0.06456783413887024, -0.03209754079580307, 0.04601201415061951, -0.2409120500087738, 0.042392704635858536, -0.1592486947774887, 0.0207684263586998, -0.021266404539346695, 0.18437641859054565, -0.017534080892801285, 0.14732050895690918, -0.04934018850326538, -0.230515718460083, 0.09708867222070694, -0.37326252460479736, 0.17391818761825562, 0.01440267264842987, -0.19807131588459015, 0.012864835560321808, -0.39941245317459106, -0.08154986053705215, 0.038271039724349976, -0.27638453245162964, -0.33411288261413574, -0.08929261565208435, -0.07531376928091049, 0.11070388555526733, -0.14573130011558533, -0.06908102333545685, 0.11147545278072357, -0.24256101250648499, 0.09731528162956238, 0.23820042610168457, -0.09418941289186478, 0.04935358464717865, 0.15817904472351074, 0.07413045316934586, 0.09003065526485443, 0.27395856380462646, 0.09996087104082108, -0.4287576675415039, 0.08833286911249161, -0.13521498441696167, 0.11010371893644333, 0.19901135563850403, 0.11388064920902252, -0.09070658683776855, 0.08888618648052216, -0.24222029745578766, -0.3130547106266022, 0.1161300539970398, -0.20804834365844727, -0.15706077218055725, -0.044337328523397446, -0.12129558622837067, -0.009448161348700523, -0.022725194692611694, 0.3099980354309082, 0.13235239684581757, 0.061757057905197144, 0.1671927571296692, 0.01827142760157585, 0.028000865131616592, -0.041244007647037506, -0.18623003363609314, 0.14392538368701935, -0.024013061076402664, -0.04954875260591507, -0.2647937834262848, 0.07710404694080353, 0.0334983728826046, 0.00384528748691082, 0.12390327453613281, 0.1267046332359314, -0.16755710542201996, 0.09991122782230377, -0.00880182534456253, -0.12993863224983215, 0.14477591216564178, 0.07238033413887024, -0.19398900866508484, -0.2309161126613617, 0.11942236125469208, -0.033083476126194, -0.031836964190006256, -0.01870325207710266, -0.0012299660593271255, 0.08367060124874115, 0.07521737366914749, -0.0964406281709671, 0.1461506187915802, -0.01960073597729206, -0.10541433095932007, -0.09515869617462158, 0.037640638649463654, -0.047164641320705414, -0.27544769644737244, -0.08833787590265274, 0.024445105344057083, -0.15892787277698517, -0.008781563490629196, -0.19682511687278748, -0.09799010306596756, -0.2977381944656372, 0.23770460486412048, 0.1928710639476776, 0.009247435256838799, -0.020629078149795532, 0.23766911029815674, 0.041025687009096146, -0.1743924468755722, -0.24968111515045166, 0.14428924024105072, 0.023611310869455338]"
34,"[-0.06813226640224457, -0.11816095560789108, 0.04099857807159424, -0.1145007535815239, -0.09245723485946655, 0.037501923739910126, -0.09120901674032211, 0.025813207030296326, -0.04688701033592224, 0.07707945257425308, -0.04200108349323273, 0.1324148178100586, 0.10661119967699051, 0.09780766814947128, -0.037962380796670914, 0.20453304052352905, 0.12174519896507263, -0.10514095425605774, 0.05583630129694939, 0.04769599065184593, 0.06270948052406311, -0.15787295997142792, 0.05499745160341263, 0.08131466805934906, 0.10263194888830185, 0.13985846936702728, 0.017183799296617508, 0.014725722372531891, -0.14085742831230164, 0.027632905170321465, 0.15090447664260864, 0.10112699121236801, -0.0850939229130745, -0.0025243908166885376, 0.04547712951898575, -0.20797638595104218, -0.10820608586072922, -0.22397156059741974, 0.10943949222564697, 0.1877417266368866, 0.2494220733642578, -0.024201475083827972, 0.04919339716434479, 0.03470822051167488, -0.07198500633239746, -0.11712364852428436, 0.1265387088060379, -0.07382532954216003, 0.04505349323153496, 0.24198248982429504, -0.05112703889608383, -0.06376991420984268, 0.041972238570451736, 0.08026807010173798, -0.08578864485025406, 0.10402785986661911, 0.032333627343177795, 0.013012036681175232, -0.0830596536397934, -0.1320168673992157, -0.2091066837310791, 0.06792512536048889, -0.3180527091026306, -0.0005444474518299103, -0.02099503204226494, -0.027239050716161728, 0.09545190632343292, -0.026944074779748917, -0.19319508969783783, -0.11231794953346252, -0.07305896282196045, -0.007187653332948685, 0.0033722128719091415, 0.1800202876329422, -0.061895646154880524, -0.19431492686271667, 0.008423813618719578, 0.06295116990804672, -0.06897245347499847, 0.00956295058131218, 0.05969967320561409, 0.08033408224582672, -0.15849937498569489, -0.06042463704943657, 0.15777762234210968, 0.03379995375871658, 0.06710203737020493, -0.05088047310709953, -0.01154925674200058, 0.1735200583934784, 0.26503151655197144, -0.04095129296183586, 0.14749057590961456, -0.06757232546806335, -0.10582740604877472, 0.03973039612174034, 0.08071555942296982, -0.01667528599500656, -0.060984209179878235, 0.14631089568138123, 0.06618278473615646, 0.06436987221240997, 0.021892499178647995, -0.048647891730070114, 0.052102699875831604, -0.21647235751152039, -0.1913982778787613, -0.07063212990760803, -0.15871313214302063, 0.04707133024930954, 0.07942240685224533, 0.1367085576057434, 0.10287345200777054, -0.12199819087982178, -0.013419188559055328, -0.10260043293237686, -0.05389021709561348, -0.12165752053260803, -0.0030784443952143192, -0.12783406674861908, -0.020795512944459915, -0.05017435923218727, 0.010991685092449188, -0.008445867337286472, -0.12564758956432343, 0.12904693186283112, 0.0012658722698688507, -0.14542776346206665]"
35,"[0.09685211628675461, -0.1634596884250641, -0.016110513359308243, 0.013428695499897003, -0.12500840425491333, -0.058603111654520035, 0.034857429563999176, 0.048827577382326126, -0.04660704359412193, 0.007451042532920837, 0.17669275403022766, 0.21559037268161774, 0.08478318899869919, -0.09486962854862213, 0.05240614712238312, 0.09623408317565918, 0.11029119789600372, -0.2423166036605835, -0.002765003591775894, -0.0966089516878128, 0.039437927305698395, -0.039648354053497314, 0.0883924812078476, -0.17202551662921906, 0.1411214917898178, 0.1432354897260666, -0.0653713196516037, 0.06889362633228302, -0.04594017192721367, 0.16699956357479095, -0.045608073472976685, 0.011411932297050953, 0.0964304655790329, -0.29201045632362366, -0.10469149798154831, -0.14923031628131866, -0.07113953679800034, -0.2591956853866577, 0.10463045537471771, -0.06221282109618187, 0.04270033910870552, -0.04297249764204025, -0.04684305936098099, 0.011547666043043137, -0.13446086645126343, 0.1280217468738556, 0.2672993838787079, -0.19847936928272247, -0.1449369341135025, 0.1994035542011261, 0.07883207499980927, 0.10775020718574524, 0.1915128231048584, 0.0763082504272461, -0.15222623944282532, 0.07583949714899063, -0.04531892389059067, 0.027106687426567078, 0.0413920097053051, 0.03923717513680458, -0.10623090714216232, 0.11061184108257294, -0.25175026059150696, -0.039113014936447144, -0.05145237222313881, -0.14340056478977203, -0.14119206368923187, -0.19508062303066254, -0.059848494827747345, 0.02878395840525627, -0.06149490922689438, 0.06613098084926605, -0.011222431436181068, 0.016584618017077446, 0.104397252202034, -0.1137082576751709, -0.08615336567163467, -0.04001070559024811, -0.13822156190872192, 0.12104097008705139, -0.03744449093937874, 0.04789605736732483, -0.11652900278568268, -0.00571272149682045, 0.18591909110546112, -0.04428570717573166, 0.03498510643839836, 0.16434691846370697, -0.03341643512248993, 0.08435798436403275, 0.14475367963314056, 0.11012623459100723, 0.20820309221744537, 0.041581891477108, -0.11977896094322205, 0.010758605785667896, -0.18374305963516235, 0.06091443449258804, -0.049124956130981445, 0.041964009404182434, -0.18282262980937958, -0.029521316289901733, 0.09811625629663467, -0.1414724737405777, 0.1232159361243248, -0.07692423462867737, -0.015685923397541046, 0.07633312046527863, -0.2691180408000946, -0.1594390869140625, -0.12685686349868774, -0.06624102592468262, 0.17590707540512085, -0.0739954262971878, 0.006700579077005386, -0.10731866955757141, 0.05076897516846657, -0.293616384267807, 0.08817289769649506, 0.17314517498016357, 0.052821919322013855, -0.048758674412965775, 0.03458230197429657, -0.08772055059671402, -0.2588321566581726, -0.2536032795906067, -0.045945558696985245, -0.05201945826411247]"
39,"[0.0016359984874725342, -0.096133753657341, 0.05911468341946602, 0.00658557191491127, 0.013538727536797523, -0.11545753479003906, 0.06592442095279694, 0.1634712517261505, 0.11915796250104904, 0.01751430332660675, 0.29349765181541443, 0.3159511387348175, 0.1901310831308365, -0.04412754252552986, 0.12426936626434326, 0.07022900134325027, 0.12576495110988617, -0.17807835340499878, 0.07295310497283936, -0.006878789514303207, 0.23988822102546692, 0.0187443308532238, 0.09718934446573257, -0.05519234761595726, 0.3007251024246216, -0.023034723475575447, -0.24678243696689606, -0.012233376502990723, -0.15373864769935608, 0.18496441841125488, 0.0966116264462471, 0.004526735283434391, -0.031133640557527542, -0.3978882133960724, -0.11712057143449783, -0.2341197282075882, -0.2630539834499359, -0.30714845657348633, -0.027520086616277695, -0.1403767466545105, -0.03591366857290268, -0.27192169427871704, -0.07289935648441315, 0.17310038208961487, -0.14460331201553345, 0.11059340834617615, 0.22175931930541992, -0.13537615537643433, 0.04416868835687637, 0.0953856036067009, 0.1357128769159317, 0.12120480835437775, 0.16121640801429749, 0.11258895695209503, -0.3220559358596802, 0.05520063266158104, 0.05309148132801056, 0.08895131200551987, 0.1810503453016281, 0.07717929780483246, -0.1534004807472229, 0.018116556107997894, -0.3236733675003052, -0.17066818475723267, 0.10749191790819168, -0.24127884209156036, -0.18315117061138153, -0.14699752628803253, -0.14371132850646973, -0.03450930863618851, -0.0033347439020872116, 0.11474819481372833, 0.05178152024745941, 0.11486009508371353, 0.12091203033924103, -0.11755888164043427, -0.18225356936454773, -0.020578796043992043, -0.15535157918930054, 0.14285136759281158, -0.09029987454414368, 0.10936210304498672, -0.15926019847393036, -0.09238339960575104, 0.05623206868767738, -0.14227479696273804, 0.12176172435283661, 0.04578027129173279, -0.06313454359769821, 0.03038705512881279, 0.13642913103103638, -0.16302886605262756, 0.23837220668792725, 0.06030179560184479, -0.14163070917129517, -0.1478421837091446, 0.02952195517718792, 0.1300099790096283, 0.06594926118850708, -0.07054921239614487, -0.09682278335094452, -0.09452967345714569, 0.1610965132713318, -0.09371976554393768, 0.12920117378234863, 0.013152009807527065, 0.05176297575235367, -0.08573703467845917, -0.09834214299917221, -0.15306715667247772, -0.25683075189590454, 0.01981218531727791, 0.10214371234178543, -0.1134871393442154, -0.23257985711097717, -0.17776376008987427, -0.019470874220132828, -0.29737669229507446, 0.22725094854831696, 0.2606070935726166, 0.0057015251368284225, -0.04758061468601227, -0.018151093274354935, 0.010206117294728756, -0.22909575700759888, -0.2739078402519226, 0.19510453939437866, -0.1253378987312317]"
42,"[-0.07799740880727768, -0.05531744658946991, 0.03333009034395218, -0.0011193789541721344, 0.07813327759504318, -0.15788927674293518, 0.1186487004160881, 0.11201058328151703, 0.08088701218366623, 0.01989581435918808, 0.31666213274002075, 0.3376063108444214, 0.2319641262292862, -0.06722093373537064, 0.1824425756931305, 0.07934407889842987, 0.21927431225776672, -0.13731133937835693, -0.02406788244843483, -0.10116101801395416, 0.2330572009086609, 0.029811013489961624, 0.08517058938741684, -0.013296764343976974, 0.3325968086719513, 0.009005961939692497, -0.27608242630958557, 0.058914296329021454, -0.1699429154396057, 0.14943592250347137, 0.05711472034454346, -0.027365148067474365, 0.1436590552330017, -0.4024662375450134, -0.05603012442588806, -0.22832192480564117, -0.2161024957895279, -0.3543909788131714, 0.035228926688432693, -0.05137542262673378, -0.12111726403236389, -0.2817137539386749, -0.006104744970798492, 0.15121233463287354, -0.22600063681602478, 0.027839956805109978, 0.25147300958633423, -0.14408943057060242, 0.09197114408016205, 0.12924885749816895, 0.17491087317466736, 0.09052413702011108, 0.2120179831981659, 0.18144099414348602, -0.2949182689189911, 0.033204466104507446, 0.047624021768569946, 0.13191097974777222, 0.21519872546195984, 0.04677760973572731, -0.12848535180091858, 0.07710650563240051, -0.32356321811676025, -0.09394033998250961, 0.11390788853168488, -0.1864609718322754, -0.22843457758426666, -0.09333188831806183, -0.21737581491470337, -0.12396993488073349, 0.0060176365077495575, 0.18843694031238556, -0.014207279309630394, 0.08478198200464249, 0.08686253428459167, -0.120925173163414, -0.11257269978523254, 0.01793552003800869, -0.1223890483379364, 0.11665946990251541, -0.08924120664596558, 0.03114922158420086, -0.1983157843351364, -0.08703239262104034, -0.024014558643102646, -0.025797540321946144, 0.09743012487888336, -0.06548456847667694, -0.017239227890968323, 0.06596127152442932, 0.18601520359516144, -0.1761668622493744, 0.19195567071437836, 0.07752694189548492, -0.26953592896461487, -0.2208494246006012, -0.03949294984340668, 0.06598714739084244, 0.08014310896396637, -0.09426317363977432, -0.11185561120510101, -0.12406711280345917, 0.1541040986776352, -0.05507921800017357, 0.07855571061372757, 0.07862982153892517, 0.0661948025226593, -0.14057126641273499, -0.10914585739374161, -0.18710565567016602, -0.2245495319366455, -0.06142958998680115, 0.09278447926044464, -0.16748759150505066, -0.2654705047607422, -0.20350220799446106, -0.011357399635016918, -0.25700825452804565, 0.2427629679441452, 0.18501430749893188, 0.08525194972753525, -0.042425427585840225, -0.050607383251190186, 0.005310683511197567, -0.21137391030788422, -0.3031276762485504, 0.12330570816993713, -0.09970360994338989]"
43,"[0.007298946380615234, -0.06746581941843033, 0.0021684886887669563, -0.016170229762792587, 0.03805310279130936, -0.10791297256946564, 0.0871180072426796, 0.11737754940986633, 0.12782356142997742, 0.0054738447070121765, 0.318346232175827, 0.3716484308242798, 0.2169790416955948, -0.04789695516228676, 0.1536369025707245, 0.025576159358024597, 0.20281337201595306, -0.19308780133724213, 0.03388989716768265, -0.021650701761245728, 0.26687613129615784, 0.026604611426591873, 0.08343803882598877, -0.019461940973997116, 0.36686280369758606, -0.008363666012883186, -0.2747983932495117, 0.022330522537231445, -0.15927299857139587, 0.21945205330848694, 0.05385563522577286, -0.019312411546707153, 0.047724731266498566, -0.3930622935295105, -0.15715482831001282, -0.3037303686141968, -0.24174927175045013, -0.3487250804901123, 0.06381867825984955, -0.09651918709278107, -0.0938226580619812, -0.2586438059806824, -0.07353314012289047, 0.2034149467945099, -0.16165468096733093, 0.07426274567842484, 0.2539365291595459, -0.1425500363111496, 0.07608994841575623, 0.13870403170585632, 0.14033833146095276, 0.09614981710910797, 0.18621604144573212, 0.16035538911819458, -0.24952255189418793, 0.06220708042383194, 0.04917217791080475, 0.1281699240207672, 0.17889373004436493, 0.043470803648233414, -0.1513441503047943, 0.02491009794175625, -0.26547014713287354, -0.14430323243141174, 0.12538082897663116, -0.22217997908592224, -0.21895240247249603, -0.11904819309711456, -0.18264678120613098, -0.05699322000145912, -0.03987445682287216, 0.10721153020858765, -0.027085676789283752, 0.11834190785884857, 0.13751091063022614, -0.14274351298809052, -0.1468440145254135, 0.0019570128060877323, -0.09616316854953766, 0.13820967078208923, -0.09430035948753357, 0.12022890895605087, -0.15101629495620728, -0.12461286783218384, 0.025253776460886, -0.08591894060373306, 0.13938990235328674, -0.005269472021609545, -0.0774979442358017, 0.09435915946960449, 0.16672585904598236, -0.21713703870773315, 0.2115640789270401, 0.12226919829845428, -0.16417255997657776, -0.14301536977291107, -0.0776849314570427, 0.13350066542625427, 0.0303435530513525, -0.0905328243970871, -0.13860924541950226, -0.08740982413291931, 0.17334307730197906, -0.09832105040550232, 0.07804697006940842, 0.0763201117515564, 0.06462396681308746, -0.10635235905647278, -0.14708177745342255, -0.18170952796936035, -0.26891085505485535, -0.04030805826187134, 0.13357356190681458, -0.13468921184539795, -0.25892290472984314, -0.23070049285888672, -0.03466545417904854, -0.31681135296821594, 0.22534391283988953, 0.22193485498428345, 0.061832211911678314, -0.06236345320940018, -0.05471300333738327, 0.020163193345069885, -0.24514620006084442, -0.3104838728904724, 0.23048889636993408, -0.11813336610794067]"
45,"[-0.16214203834533691, 0.021727867424488068, 0.0038306163623929024, 0.09617920964956284, 0.0458967387676239, -0.009449511766433716, 0.0598948672413826, 0.11749890446662903, 0.08086394518613815, 0.05362512916326523, 0.28568997979164124, 0.21965953707695007, 0.1471220999956131, -0.15478402376174927, 0.10758836567401886, 0.09202633053064346, 0.1306753158569336, -0.11594785749912262, -0.01951776072382927, -0.15773510932922363, 0.25113582611083984, -0.039950788021087646, 0.08316850662231445, 0.11491292715072632, 0.3158256411552429, -0.13231618702411652, -0.24322816729545593, 0.17227154970169067, -0.134163498878479, 0.14660370349884033, 0.14095169305801392, -0.01512525137513876, 0.04362943768501282, -0.43524259328842163, -0.06563587486743927, -0.1452113389968872, -0.24394889175891876, -0.3165505528450012, -0.08780629932880402, -0.060126278549432755, -0.030752189457416534, -0.1996115893125534, 0.02448291704058647, 0.21803748607635498, -0.22614845633506775, 0.07763852179050446, 0.2140304446220398, 0.0023148655891418457, -0.03281217813491821, 0.10238746553659439, 0.11316347867250443, 0.00922437198460102, 0.2317531406879425, 0.05050050467252731, -0.3106469511985779, 0.11333999782800674, -0.07619187980890274, 0.08279795944690704, 0.18559813499450684, -0.02529691904783249, -0.1507285237312317, 0.0873304232954979, -0.3821532726287842, -0.08279913663864136, 0.09889335185289383, -0.2696188986301422, -0.11399438977241516, 0.016696836799383163, -0.3145071864128113, -0.09297698736190796, 0.02924065664410591, 0.24587486684322357, 0.12254472821950912, 0.08646678924560547, 0.035903915762901306, -0.0332007072865963, -0.0675683245062828, -0.009398439899086952, -0.2395193725824356, 0.1708241105079651, -0.0619281567633152, 0.04433052986860275, -0.1968790590763092, 0.04459034278988838, 0.01813879981637001, -0.08780655264854431, 0.15754587948322296, 0.002333782147616148, -0.052772730588912964, 0.05555921420454979, 0.1384962648153305, -0.24005955457687378, 0.1531049907207489, 0.04203535616397858, -0.31131306290626526, -0.23258356750011444, -0.08480130136013031, 0.06791967153549194, -0.0003661494702100754, -0.0910814180970192, -0.18107227981090546, -0.12863892316818237, 0.12262196838855743, -0.02709869295358658, 0.1378442645072937, 0.06913845986127853, -0.10471341013908386, -0.21424348652362823, -0.02137702889740467, -0.045755915343761444, -0.1788875162601471, -0.026064585894346237, -0.007638006471097469, -0.07576629519462585, -0.19800780713558197, -0.2995871603488922, -0.045958925038576126, -0.18209978938102722, 0.23369711637496948, 0.2218276560306549, 0.06249673664569855, -0.1386510133743286, 0.004338528960943222, 0.0580359511077404, -0.12502621114253998, -0.33718740940093994, 0.06094520911574364, -0.01200776919722557]"
